ID;Edad;Experiencia;Ingreso;Postal;Familia;credito;educacion;cuenta de ahorros;servicios online;Mora
4609;44;19;28;91604;1;0.3;3;0;1;0
2132;NA;31;15;95747;1;0.2;1;1;0;0
2956;54;29;44;95518;2;2.3;3;0;1;0
3828;39;14;128;93943;2;3.9;1;0;1;0
395;33;9;80;91311;4;3.4;1;0;1;1
1909;50;26;22;92037;4;0.5;2;0;1;0
2596;NA;10;NA;92780;1;4.6;1;0;0;0
2454;43;19;60;94104;3;2.1;3;0;1;0
1983;58;33;18;94701;3;0.1;2;0;1;0
4264;59;33;18;94542;2;0.2;3;0;0;0
1651;31;6;83;92131;4;2.2;2;0;1;0
2902;54;30;21;95351;1;0.1;2;0;1;0
797;30;6;NA;93657;2;2.5;1;0;0;0
1897;32;7;83;94304;1;2.6;2;0;0;1
2670;43;18;10;91902;2;0.1;2;0;0;1
4167;66;40;30;95133;2;0.7;3;0;0;0
4083;32;6;83;90036;4;2.2;2;0;0;0
3216;40;15;NA;90630;4;0.2;3;1;1;0
2935;37;NA;195;91763;2;6.5;1;0;1;0
1117;43;18;122;92056;1;7;1;0;1;1
1680;57;31;NA;94590;4;5.2;1;1;1;0
4682;27;3;68;95503;4;0;1;1;0;1
2033;62;37;32;90266;3;0.2;1;0;0;1
1188;61;36;24;94309;1;1.5;2;0;0;0
4437;60;35;33;90095;2;0.5;2;0;1;0
447;47;23;22;93108;1;1;1;0;0;1
3701;48;22;128;94608;1;5.7;1;0;0;0
1587;59;33;50;94122;2;2.3;3;1;0;1
3009;55;25;92;94550;1;3;3;0;0;1
2438;65;NA;114;94608;4;3.4;2;0;0;1
3274;40;15;180;90095;1;4.1;1;0;0;0
3166;63;37;140;91711;2;6.9;1;0;0;1
99;49;23;94;92374;1;0.3;1;1;1;0
393;54;29;48;91709;4;1.8;3;0;1;0
4841;33;9;18;91768;4;0.4;2;0;1;0
2854;28;3;54;94550;4;0.6;2;0;1;0
2198;60;35;34;94102;1;0.3;3;0;1;0
15;67;41;112;91741;1;2;1;0;0;0
983;58;33;52;94402;3;0.5;2;0;0;1
136;58;33;NA;93010;4;2.1;1;0;1;1
3544;37;11;194;94303;2;0;1;0;0;0
3408;58;32;19;90405;4;0.7;3;0;0;0
3705;36;11;184;91304;2;5.1;2;0;0;0
4142;43;19;63;94118;3;2.1;3;0;0;0
2178;31;7;108;94507;1;4;1;0;1;0
2836;42;16;NA;94112;3;1.5;1;0;1;0
700;44;20;NA;95060;1;0.8;3;0;0;0
4889;25;1;NA;93106;1;5.4;1;0;1;0
2036;36;10;29;93065;4;1;1;0;1;1
1999;56;32;103;94111;3;4;3;0;0;0
4516;29;3;49;94305;4;2.1;3;1;0;0
3604;51;25;45;92407;4;0.1;1;0;1;1
4116;45;NA;84;94131;4;1.1;2;0;1;0
4578;63;37;80;90401;2;1.7;3;1;1;1
4235;NA;NA;91;93555;1;0.8;3;0;1;0
2288;30;6;29;92121;1;0.2;3;0;1;0
4185;NA;25;99;90277;2;2.4;2;0;0;0
3847;31;5;NA;94720;1;1.5;1;1;0;1
971;57;32;75;94928;2;3.7;1;0;1;0
3976;50;23;25;91330;1;0.5;2;0;1;0
4172;58;31;NA;94521;4;2.5;2;1;1;1
2820;63;37;10;90095;2;0.4;1;0;1;0
4547;48;24;74;91109;3;0.7;1;0;1;0
2002;44;17;128;94928;2;3.25;2;0;0;1
3468;63;37;149;90840;2;0.2;3;0;1;0
1448;52;28;145;94131;2;6.8;1;0;1;0
821;51;25;NA;90740;1;0.3;1;0;1;0
597;48;22;152;94022;1;3.5;3;0;1;0
159;32;6;79;94720;2;1.5;3;0;1;1
4089;29;-1;NA;94801;2;1.75;3;0;0;0
1446;47;21;141;90095;1;2.4;1;0;0;0
599;56;31;11;92374;2;0.2;3;1;0;0
4393;52;27;81;92634;4;3.8;2;0;0;1
1527;36;10;80;94608;4;2.2;2;0;1;1
1138;51;26;134;90230;4;4.5;3;0;1;0
1611;38;NA;103;94305;1;0.8;2;1;0;1
2010;25;0;99;92735;1;1.9;1;0;0;0
2857;36;10;172;94704;4;1;2;0;1;0
3608;41;15;62;90401;3;0.9;3;0;0;0
275;30;5;74;95616;4;2.2;1;0;0;1
3898;56;31;64;90245;2;2.3;3;1;0;0
1959;28;2;NA;95762;1;1.5;1;1;1;1
3751;57;32;52;90266;3;0.5;2;0;1;0
1720;NA;12;188;91304;2;6.5;1;0;1;1
4299;43;19;122;93106;1;0.3;1;0;1;0
2469;49;NA;133;94304;1;7.3;1;0;1;1
4605;32;7;81;90601;2;3.4;2;0;0;1
389;54;30;100;95814;4;3.4;3;0;0;0
3111;44;20;30;95020;4;0.3;1;0;0;1
2586;51;26;70;91320;1;2.8;2;0;1;1
2925;51;26;98;90024;1;1.3;3;0;1;1
2128;NA;14;179;94720;2;0;1;0;0;0
3163;33;7;28;94109;4;0.8;1;0;1;0
2365;59;35;88;94923;2;1.6;1;0;0;1
4695;39;NA;25;94132;2;0.8;3;0;0;0
4735;63;39;64;95814;1;1.8;3;0;1;1
2814;48;NA;14;94303;2;0.1;3;0;1;0
486;60;34;15;95014;1;0.8;2;0;1;0
2380;42;18;110;94720;2;6.1;1;0;1;0
4958;29;-1;50;95842;2;1.75;3;0;0;1
1503;NA;39;113;90036;1;2;1;0;1;1
3919;60;34;65;90024;4;1.7;2;0;1;0
108;42;NA;43;92037;1;0.7;1;0;0;0
627;30;6;42;94305;1;0.2;3;0;0;1
3497;NA;13;49;91711;4;2;3;0;0;0
4914;30;4;110;93943;1;2.9;3;0;1;0
1964;NA;38;50;94539;2;1.1;1;0;0;1
2204;50;25;130;91320;1;0.6;1;0;0;0
4783;26;0;150;91311;2;7.2;1;1;0;1
1400;40;16;NA;92009;4;2.4;1;0;1;0
1667;51;25;190;95138;2;4.2;2;0;1;0
3305;42;17;108;95120;3;1;1;0;1;0
3611;32;6;93;90029;3;1.6;1;1;1;0
2293;57;33;170;95051;2;2.1;2;0;0;0
2375;32;5;41;92008;2;1;2;1;1;0
2322;41;15;39;91380;3;0.5;3;0;0;0
1517;41;17;49;92130;4;2.2;2;0;0;0
2625;47;21;82;94109;3;2.1;1;0;0;0
1990;59;35;55;90274;1;1.8;3;0;0;0
4237;37;12;128;91342;2;3.9;1;0;1;1
3231;65;40;48;94708;3;2.4;1;0;0;1
4256;59;35;78;90095;2;2.8;1;0;1;0
211;51;26;NA;92131;2;0;1;0;0;0
1858;37;NA;105;94066;1;0.8;2;0;0;1
4815;60;34;41;90064;3;2.2;3;0;0;1
2635;34;9;75;94303;1;2.8;1;0;0;0
785;48;22;98;94115;2;6.3;1;0;0;0
3236;60;35;39;91711;2;1.6;3;0;1;0
3846;26;1;54;94061;4;0.6;2;0;0;0
732;28;NA;90;90066;2;3.3;1;1;1;1
3790;51;NA;24;94301;3;0.4;1;0;1;1
3722;32;6;13;91040;4;0.3;1;0;1;1
2069;61;37;13;90024;2;0.3;3;0;1;0
2017;41;17;93;92835;4;0.8;1;0;0;0
3962;48;22;145;95482;1;0.3;1;0;1;0
4912;46;22;153;94539;2;7.5;1;1;0;0
4828;NA;6;NA;91203;1;4.3;1;0;1;0
978;54;30;45;95134;4;1.1;2;0;1;0
918;45;20;200;90405;2;8.8;1;0;1;1
2917;46;20;40;92037;1;1.2;2;0;1;0
468;45;20;39;90232;1;2.4;1;0;0;1
4191;40;16;89;95814;3;3.9;2;0;1;0
4747;31;7;18;95616;1;0.4;3;0;1;0
3878;29;4;41;93105;1;1;1;0;0;0
4769;38;NA;39;93118;1;2;2;0;1;0
3341;29;3;54;94104;4;1.8;3;0;0;0
4366;26;2;85;95020;2;2.5;1;0;0;0
2009;63;38;31;92037;1;1.1;3;0;1;0
1957;42;NA;89;94539;4;0.8;1;0;0;0
2606;NA;40;41;94305;4;1.2;2;0;1;0
2513;58;NA;111;90212;2;1.4;1;0;1;0
1454;29;5;85;90232;3;2.5;1;0;1;1
2835;40;16;12;90033;1;1;1;0;0;0
1290;46;21;82;94523;4;0.4;1;0;0;0
2401;61;36;169;91380;2;6.1;3;0;1;1
1208;38;12;43;94301;4;1.2;2;0;0;1
4444;38;14;48;90034;1;1.8;1;0;0;0
3017;48;23;78;91423;4;3.6;3;0;1;0
4112;NA;17;21;95351;3;1.5;1;0;0;0
437;61;35;50;92122;3;1.4;3;1;1;0
2735;56;31;64;94126;4;0.9;1;0;1;0
1375;59;34;84;94043;3;1.6;3;0;1;0
3572;NA;18;153;93955;3;5.6;1;0;0;0
1411;NA;35;44;92126;4;2.1;1;0;0;0
3621;53;29;132;95020;2;0.3;1;0;0;0
3916;38;13;NA;92037;1;2.8;1;0;1;1
1204;62;37;50;91311;3;2.4;1;0;1;0
4744;50;26;21;94305;1;0.2;1;0;1;0
4478;33;9;41;92028;1;1.5;2;0;1;1
3331;NA;9;NA;95054;4;1.1;3;0;1;0
1091;31;5;79;94720;4;2.2;2;0;0;0
1479;65;39;160;94803;4;3.8;1;1;1;0
2415;34;10;134;91775;1;4;1;0;0;0
3192;30;5;83;93101;4;1.8;3;0;0;1
1140;55;NA;38;95616;3;1;2;0;1;0
2806;37;12;NA;94523;3;5.8;3;0;1;0
2174;34;10;34;93407;1;1.7;1;0;0;0
3350;55;25;95;92407;2;4.5;3;0;0;0
2585;59;34;NA;94606;3;4.2;2;0;1;0
416;35;8;38;93106;4;1;2;0;1;0
3176;43;18;74;92009;4;0.4;1;0;0;0
2845;60;NA;64;95014;3;2.2;3;0;0;0
2593;57;32;69;94710;4;0.7;1;0;0;0
4606;48;22;42;94611;1;1.2;2;0;0;0
3877;35;11;40;91784;1;2.4;2;0;1;0
3709;31;1;74;92116;4;4;3;0;0;0
1989;52;28;18;91301;1;0.3;1;0;1;0
4976;38;11;NA;95207;4;1;2;0;1;0
1034;NA;34;29;95973;2;0.3;1;0;1;0
4488;38;14;81;94583;1;3.6;2;0;1;1
231;47;22;92;94720;1;2.8;2;0;1;0
2734;55;29;72;93107;3;0.3;2;0;0;0
76;31;7;135;94901;4;3.8;2;0;1;1
1560;59;35;102;92677;4;3;2;0;1;0
771;26;2;172;94551;2;6.9;2;0;1;0
1837;44;19;74;90041;4;1.9;3;0;0;0
3360;43;19;45;91773;3;0.6;2;0;0;0
4529;48;23;48;94086;1;0.3;1;0;0;0
1350;26;2;171;93943;3;6;2;0;1;0
2676;31;1;70;92115;2;1.75;3;0;1;1
1089;NA;35;95;95521;1;3.8;1;0;1;1
3579;29;NA;128;91302;2;4.1;2;0;1;0
1232;66;41;144;94306;1;2.5;1;0;1;1
345;54;24;63;92606;3;1.4;3;0;1;1
2296;53;23;39;92101;3;1;3;0;1;0
253;65;40;53;91711;3;2.2;1;0;0;1
414;32;7;42;92407;3;2.3;1;0;1;0
3391;NA;NA;73;94720;3;0.3;3;0;0;0
4350;45;18;44;90089;3;1;2;0;0;0
3498;55;31;NA;92130;2;0.3;1;0;0;0
4818;46;22;134;93305;2;3.3;1;0;0;0
3862;65;40;29;90025;1;1.5;2;0;0;0
2503;NA;31;178;92009;2;6;2;0;1;0
577;25;-1;48;92870;3;0.3;3;0;0;1
3012;55;31;63;95616;3;2.67;1;0;1;0
611;52;28;81;94132;3;1.8;2;0;0;0
1878;51;24;NA;90037;1;2.67;2;1;1;0
2548;38;13;15;90245;2;0.1;2;1;1;0
707;58;NA;148;95819;1;4.7;1;0;1;0
2242;26;0;14;94301;4;0.4;1;0;1;0
2615;35;11;160;92093;4;5.7;3;1;0;0
4978;40;15;54;90266;3;0.8;3;0;1;0
2301;66;41;NA;93711;3;2.2;1;0;0;0
3765;63;37;15;94720;2;0.4;1;0;0;0
1048;55;31;73;94143;4;1.6;2;0;0;0
2303;42;17;155;92806;1;7;1;1;0;1
1675;37;11;139;95814;2;0.8;2;0;1;0
4114;28;2;41;93118;3;1.1;2;0;1;0
3207;33;7;80;91103;2;1.5;3;0;1;1
4668;52;28;72;94720;1;1.6;3;1;1;0
279;50;26;21;91125;4;1;1;0;1;0
1327;32;5;63;90024;4;2;2;0;1;0
4792;59;35;NA;91791;4;0.4;1;0;0;1
667;52;26;112;92120;1;2.4;1;0;1;1
1019;39;15;61;90018;2;0.6;3;0;0;0
1071;36;9;40;90840;2;1;2;1;1;0
1833;NA;29;79;91330;4;3.8;2;0;1;0
4858;37;13;115;90025;1;0.8;2;0;1;1
3674;34;9;NA;95134;4;1.3;1;0;0;1
3252;52;26;78;90720;3;3;2;0;0;1
706;62;36;30;94720;3;0.7;2;0;1;0
97;41;15;80;95014;1;5.2;1;0;0;0
4278;40;16;138;92612;1;3.5;1;0;1;0
2015;49;19;169;95054;3;5.67;3;0;0;1
2310;36;12;NA;94583;1;1.33;1;0;1;0
443;58;28;122;95136;1;3;3;0;1;0
875;30;4;40;92056;4;2.1;3;0;1;1
973;40;16;50;92093;2;1.7;1;0;0;0
2350;59;35;94;94610;1;4.3;1;0;1;0
2724;54;29;72;94558;2;3.7;1;0;1;0
794;24;-2;150;94720;2;2;1;0;1;0
2227;25;1;98;90717;1;5.4;1;0;1;0
2677;44;20;122;91765;1;0.3;1;0;1;0
4282;28;1;34;94949;4;1.5;2;0;0;1
507;51;NA;44;94608;3;0.9;3;0;0;0
2557;28;4;82;92831;3;1.5;1;0;1;0
3445;60;35;128;93101;1;0.9;1;0;1;0
2998;57;33;80;95053;4;1.6;2;0;0;0
1861;30;6;179;91103;3;4.9;1;0;1;0
4622;57;32;60;93407;3;1.7;1;0;1;1
214;57;33;155;91326;1;7.4;1;0;1;0
1781;49;24;82;95051;1;2.9;1;0;1;0
3161;41;15;158;94304;1;4.7;2;0;0;1
705;NA;32;129;94065;1;7.4;1;0;0;0
4319;49;23;75;92374;1;1.5;2;0;0;1
2171;39;13;52;95039;3;0.5;3;0;0;1
4375;39;NA;62;93955;3;2.33;1;0;1;1
650;25;-1;82;92677;4;2.1;3;0;1;0
4363;28;2;55;93940;3;1.1;2;0;0;0
4784;NA;19;32;94720;4;0.3;1;0;0;0
4388;37;12;NA;91380;4;0.7;3;0;0;0
2462;30;5;69;94302;1;0.8;2;0;1;0
4866;50;24;133;90025;4;1.4;2;0;0;1
4123;56;30;195;90089;1;2.9;1;0;0;0
1265;58;33;138;94546;2;3.9;1;0;1;0
1663;63;38;84;94607;4;0.1;2;0;0;0
1496;52;28;178;92647;3;5.4;3;0;1;0
1801;57;33;45;94080;3;1.5;1;0;1;1
1851;36;10;NA;90033;4;0.3;1;0;1;0
609;27;2;55;91910;4;1.7;2;0;1;0
1915;48;24;54;95616;1;1.6;2;0;1;0
4245;NA;26;55;92121;3;2;2;0;1;0
4081;27;NA;NA;90068;1;2;2;0;0;1
1405;58;28;75;92121;1;1.4;3;0;1;0
4750;31;5;21;94115;3;1;1;1;1;0
1256;27;1;80;95354;2;1.6;3;0;1;1
2761;32;7;49;94080;3;2.3;1;0;1;0
3472;50;25;38;95503;1;1.4;3;0;1;0
1119;42;17;98;95670;2;0.4;1;0;1;1
1153;63;37;21;95831;2;0.4;1;0;1;0
216;38;14;92;95818;2;0;1;0;1;1
654;49;NA;NA;92691;2;2.4;2;0;0;1
1899;50;24;43;95630;4;0.1;1;1;1;0
3449;43;18;85;92606;4;1.9;3;0;1;1
790;29;3;31;92126;4;0.3;2;0;1;0
3024;NA;37;105;92694;4;1.7;3;0;0;1
170;27;1;112;90503;4;2.1;3;0;0;1
808;52;27;NA;92096;1;8.1;1;0;1;0
1428;31;5;85;95828;2;1.3;1;0;1;1
2603;52;26;161;93108;4;4.3;1;0;1;1
4108;47;22;NA;94123;1;2.9;1;0;0;1
2341;33;9;44;94112;1;1.2;1;0;0;0
1573;64;40;63;91711;4;1.2;2;0;0;1
4825;32;6;25;96001;3;1;1;0;1;0
2618;44;20;NA;92037;2;2.5;1;0;1;0
2808;27;2;129;90009;2;3.3;1;0;0;0
4490;39;13;21;95518;3;0.2;2;0;1;0
4190;45;19;93;91116;2;1.7;2;0;0;0
818;41;15;38;90291;2;0.7;1;0;1;0
2852;61;36;NA;95449;3;1.8;2;0;1;0
92;35;10;29;94105;4;1.1;3;0;1;0
3214;39;9;32;90212;3;2;3;0;1;0
2046;52;28;44;95051;4;0.9;2;0;1;0
3132;47;22;61;94025;3;2.7;2;0;1;1
4882;57;32;24;92346;2;0.2;3;0;1;0
940;56;32;8;93943;2;0.3;1;0;1;1
2525;NA;25;24;95678;3;0.4;1;0;1;0
184;29;NA;148;92173;3;4.1;1;0;1;0
3583;49;25;65;92354;1;0;1;0;1;0
4469;67;42;51;94117;3;2.2;1;0;1;1
1358;55;29;53;95134;1;1.4;1;0;0;0
1101;42;16;13;91711;1;0.2;1;0;1;0
4551;65;40;18;95621;1;1.5;2;0;1;0
3821;32;7;NA;94102;3;2.3;1;0;1;1
2693;46;20;82;90230;2;1.7;2;0;1;1
4988;48;23;NA;93943;3;1.7;2;0;1;0
4422;63;38;NA;94707;4;0.6;2;0;1;1
1483;60;35;NA;94143;1;0.1;1;0;1;0
1967;52;26;114;91330;2;2.4;2;0;0;0
4916;49;24;48;93117;1;1.3;2;0;0;1
4559;44;19;82;95521;2;0.4;1;0;1;1
4906;62;37;NA;93109;3;0.5;1;0;0;0
1257;NA;7;20;92115;1;0.4;3;0;1;0
106;24;0;35;94704;3;0.1;2;0;1;0
3055;45;NA;NA;92697;4;5.5;2;0;1;1
2472;NA;11;44;91040;2;1.1;2;0;1;0
4518;45;18;50;91902;3;2.5;2;0;1;0
1695;48;23;35;94025;4;0.4;2;0;0;0
826;37;11;34;95616;3;0.2;2;0;0;0
775;NA;29;39;92154;1;0.2;1;0;0;1
139;59;34;42;94928;3;1.5;1;0;0;1
726;39;15;119;92037;2;6.1;1;0;0;0
2707;43;NA;158;90740;1;2.4;1;0;1;0
3136;25;0;91;95039;2;1.8;2;1;0;0
3333;36;9;49;94402;2;1.67;2;0;0;1
3766;NA;0;NA;94706;3;0.3;3;1;1;0
4820;32;6;41;95833;3;0.9;1;1;0;0
3126;46;20;18;92521;1;0.2;1;0;1;1
2456;34;NA;NA;94720;4;7.4;3;0;1;0
1793;46;NA;118;93009;1;5.7;1;0;1;1
4041;57;32;44;90266;2;1.9;2;0;0;0
4939;61;35;80;95973;4;1.7;3;1;1;0
986;46;22;118;92120;1;4.7;1;0;0;1
4961;58;28;81;91604;1;3;3;0;1;0
4734;49;23;121;90032;1;4.9;1;0;1;0
1337;NA;12;42;93555;1;1.33;1;0;1;0
3772;31;7;109;91711;2;2;2;0;0;1
4925;36;12;89;91304;2;2.7;1;0;0;0
3279;31;6;132;94571;1;3.8;1;0;1;0
3021;NA;20;151;95193;1;3.5;1;0;1;0
1808;46;20;61;90036;2;0.4;3;0;0;0
3748;26;0;83;91360;3;3.9;2;0;1;0
1533;45;20;55;94588;1;0.3;1;0;1;1
511;51;26;NA;95136;1;1.3;2;1;1;0
3954;50;26;52;93555;4;0.1;3;0;0;0
4101;27;2;41;90254;2;1.7;2;0;1;0
4795;56;30;29;94110;4;1.5;3;0;0;0
636;60;35;NA;90509;3;0.2;1;0;1;0
1978;41;15;54;94303;3;0.5;3;0;1;1
2041;41;16;91;94720;3;0.5;3;0;0;0
1285;65;40;128;90740;1;2.5;1;1;1;0
4021;58;32;191;93943;4;5.2;3;1;0;1
3448;54;29;25;90747;4;0.1;3;0;0;0
464;48;22;149;94928;2;5.5;2;0;1;0
3958;40;NA;75;95449;4;1.1;2;0;1;0
845;47;23;71;95762;1;0.8;3;0;1;0
3351;28;3;95;90245;2;1.8;2;0;0;0
1435;65;41;55;93106;2;1.1;1;0;0;0
2327;45;19;73;94086;4;2.9;1;0;0;0
859;45;19;19;94720;3;0.5;2;0;1;0
4210;35;9;21;91125;2;1.4;3;0;1;0
4957;39;13;59;94109;4;0.2;3;0;0;1
2715;46;20;158;92870;3;5.4;1;0;0;1
1721;52;28;8;95060;1;0.3;1;0;1;0
4878;NA;29;53;92648;4;0.1;3;0;0;0
4763;37;7;94;91016;4;1.8;3;0;1;0
2269;27;3;105;94304;1;3;2;0;0;0
924;55;30;28;95123;1;1.5;2;0;0;0
2404;NA;13;140;90210;4;0.5;1;0;0;0
3096;49;25;43;94109;1;1.6;2;0;1;1
625;33;6;54;92821;2;1.67;2;0;1;0
3022;54;28;159;90245;2;0.5;1;0;1;0
856;59;33;113;92152;2;2;1;0;1;0
3217;34;8;14;95014;4;0.3;1;1;0;0
2878;58;32;74;95817;2;2.3;3;1;0;1
4908;34;9;101;94080;3;0.6;2;0;0;0
121;54;29;12;90057;2;0.2;3;0;1;0
2091;50;25;79;95023;1;2.9;1;0;0;1
4546;61;35;35;90025;2;0.2;3;0;1;0
1598;66;41;11;92325;3;0.1;3;0;0;1
4281;NA;18;135;95136;2;3.3;1;0;1;1
935;58;33;81;91320;2;0;3;1;1;0
4759;46;21;40;90045;1;0.3;1;1;0;0
3940;47;NA;12;92110;4;0.2;1;0;0;1
2270;NA;18;62;94305;3;2.1;3;0;1;0
227;24;-1;39;94085;2;1.7;2;0;0;0
1923;39;15;25;93023;1;1.4;3;0;0;0
4231;62;NA;115;92093;2;2.8;1;0;1;1
241;51;26;70;90089;1;1.2;1;0;0;0
4742;58;32;55;93106;4;2.5;1;0;1;0
2843;36;11;90;94709;1;2.8;1;0;1;0
3253;62;38;78;92521;2;0;3;0;1;0
4342;28;3;53;94305;2;1.6;3;0;0;0
2056;49;23;25;90274;1;1.4;3;0;1;0
1559;35;10;72;91320;3;2.3;1;1;0;0
407;45;19;125;92354;1;2.4;1;0;0;0
3517;45;21;38;93943;3;0.6;2;0;1;0
4873;27;3;69;94305;3;0.7;2;0;1;1
2425;38;12;89;94583;4;1.4;2;1;0;0
270;43;NA;33;95039;1;0.75;3;0;0;0
1816;65;39;NA;94923;2;0.4;1;0;1;1
3602;37;13;75;94305;3;2.6;2;0;0;0
563;28;3;85;94035;1;0.8;2;0;1;1
2465;NA;36;32;92407;3;0.4;2;0;1;0
2757;27;0;40;91301;4;1;3;0;1;0
2397;34;10;NA;95014;1;1.7;1;0;0;1
2252;31;5;54;92173;4;2.2;2;0;0;0
526;64;38;79;94024;2;2.8;1;0;0;0
4137;43;19;83;92691;4;2;3;0;1;0
1750;46;22;52;95814;2;2.1;3;0;0;0
2695;45;19;85;94720;3;2.1;1;0;1;1
2143;55;31;62;93943;4;1.5;1;1;1;0
230;NA;NA;71;93117;2;1.7;1;0;0;1
4289;42;NA;28;94010;1;0.6;3;0;0;1
3870;NA;16;78;95670;3;2.67;2;0;1;1
1455;51;25;148;90024;1;1;1;0;0;0
179;53;29;24;95818;4;0.2;1;0;1;1
2610;42;18;120;93407;2;7.5;1;0;0;0
1268;50;23;23;94720;2;1;2;0;0;0
720;NA;35;110;92521;3;4.4;1;0;1;0
1009;50;24;152;92220;1;7.3;1;0;1;0
931;28;4;43;92103;3;0.1;2;0;1;0
2512;51;27;92;92121;4;3;1;0;1;1
1985;NA;1;55;92630;4;1.7;2;1;1;0
2671;59;33;142;94080;2;2.7;1;0;0;0
3182;39;15;109;95827;1;1.7;1;0;1;0
483;56;32;173;94022;1;4.6;2;0;1;0
3170;52;28;55;94608;1;1.6;2;0;0;0
3697;31;5;78;94309;2;0.2;1;1;0;1
1099;46;20;114;90720;1;0;1;0;1;1
313;36;6;21;91741;1;0.67;3;0;1;0
2538;53;27;75;94303;1;1.9;2;0;1;0
1935;NA;20;69;95814;1;0.8;3;0;1;1
1565;64;40;63;94706;4;1.2;2;0;1;0
4738;61;NA;85;94998;3;1.8;2;0;0;0
1181;42;17;90;90504;1;0.1;2;0;0;1
3998;62;38;NA;94545;4;1.7;2;0;0;0
868;61;35;61;94708;1;1.6;1;0;0;0
3969;28;3;78;93108;4;0.2;1;1;1;1
3972;35;11;24;95616;1;0.5;3;0;1;1
4502;59;33;38;94132;3;2.2;3;0;1;1
2440;51;25;NA;91116;3;0.6;2;1;0;1
3641;64;34;53;95821;4;1.67;3;0;0;1
295;35;9;55;94536;1;2;1;0;1;0
1383;34;8;82;91775;2;1.8;1;0;1;1
3883;31;7;NA;92646;1;2.1;3;0;0;1
1714;44;20;15;90405;1;1;1;0;1;0
1546;55;NA;131;92675;2;2.7;1;0;0;0
1678;34;10;42;92173;1;1.5;2;0;0;0
27;40;16;83;95064;4;0.2;3;0;0;0
4222;48;22;83;90028;2;0.4;3;0;1;0
3085;26;0;129;90028;3;0.7;2;0;0;0
3525;58;NA;15;94583;4;0.9;2;0;0;0
534;27;2;101;92807;1;1.9;1;0;0;0
3272;52;27;93;90291;4;4.1;2;0;0;1
3733;26;1;18;92521;2;0.9;3;0;0;0
155;54;29;58;92612;4;1.3;3;0;0;0
3167;29;4;80;90028;1;0.8;2;0;1;1
3791;46;22;71;92029;2;1.7;1;1;1;1
2317;54;30;112;94920;2;6.8;1;0;1;0
1821;47;22;25;90404;1;0.1;1;0;1;0
412;60;36;54;92182;4;2.3;3;0;0;0
3760;31;4;29;92093;4;1.5;2;0;1;1
898;62;37;21;92691;4;0.4;2;0;1;1
3888;24;-2;118;92634;2;7.2;1;0;1;0
1216;45;20;38;94550;4;1.9;3;0;1;1
4788;48;22;42;95054;3;0.6;2;0;1;0
643;50;24;103;94132;1;0.3;1;0;1;0
4169;60;34;139;95020;4;0.4;1;0;1;0
1809;55;31;50;93010;4;1.5;1;0;1;0
3501;51;26;NA;94110;1;2.8;2;0;1;1
1760;31;6;44;94720;4;0.8;1;0;0;0
562;63;33;NA;94234;4;1.67;3;0;1;0
378;30;5;40;94402;4;2;2;0;1;0
3224;43;18;29;95126;1;0.5;3;0;1;0
2248;60;34;60;95616;1;2.5;3;0;0;0
524;56;31;39;93023;4;0.9;1;0;0;0
3338;59;NA;61;92008;3;2;3;0;1;0
3570;NA;15;24;92130;2;0.8;3;0;1;0
4417;49;25;8;94720;1;0.3;1;0;0;0
2371;33;7;51;94040;4;2.1;3;0;0;1
1921;54;28;31;92130;2;0.4;3;0;0;0
3503;32;8;58;95616;3;2;1;0;1;0
593;44;NA;79;95051;4;2;3;0;1;1
2338;43;NA;201;95054;1;10;2;0;0;1
1433;26;2;195;90245;1;6.33;1;0;0;0
1530;38;14;58;91709;4;2;3;0;0;0
1522;33;NA;175;92354;2;6.7;1;0;1;0
4610;54;NA;80;95006;4;2.6;3;0;0;0
4594;54;30;133;95747;1;5;2;0;0;1
3550;33;7;NA;90840;3;1.6;1;0;0;0
1037;53;28;55;94720;4;0.9;1;0;1;1
668;63;NA;72;93106;3;2;3;0;1;0
2518;57;31;120;95616;2;2;1;0;0;1
1316;49;25;53;95134;2;1;3;0;0;0
3730;43;NA;82;94040;3;0.1;1;0;1;0
721;58;32;38;94025;1;2.2;3;0;0;0
622;41;17;114;91125;2;1.8;2;0;1;0
1312;37;11;35;90044;2;0.8;3;0;0;0
1166;43;19;NA;91203;1;1.7;1;0;0;0
4701;31;7;170;95006;1;6;1;0;1;0
4768;35;9;45;90639;3;0.9;1;0;0;0
3873;53;29;63;94720;2;1;3;0;1;0
2191;27;3;110;96150;2;0.2;1;0;0;1
1567;61;35;40;95064;1;0.8;2;1;1;0
2275;40;15;21;90034;2;0;3;0;1;0
1672;34;9;20;92648;4;1.1;3;0;1;0
1603;40;14;74;90245;4;1.4;2;0;1;0
3152;43;19;20;94110;3;0.5;1;0;0;0
3860;50;24;62;90245;1;1.4;3;0;0;0
3808;36;11;164;95051;2;7.8;1;0;1;1
2760;59;33;NA;95617;3;0.3;2;1;0;0
4165;35;10;23;90058;4;1.1;3;0;0;1
4717;60;34;83;95616;2;1.4;1;0;1;0
4984;51;26;72;95370;1;2.9;1;0;0;0
1336;50;24;180;94539;1;1.7;1;0;1;1
4751;66;41;38;95134;1;1.1;3;0;0;1
251;30;6;29;94305;3;1;2;0;0;0
1095;50;24;44;94086;4;1.8;1;0;1;1
3475;49;24;42;92121;2;0.7;2;1;1;0
