Id_cliente;Edad;Genero;Venta_total;N_Compras;FechaCompra;MontoCompra;MetodoPago;Tiempo;Navegador;Boletin;Vale
505784;48;0;70.7;2;29.06.21;34.475;1;495;0;0;1
505785;41;1;235.4;9;24.05.21;28.618;2;784;0;0;0
505786;31;0;116.6;1;26.03.21;110.77;1;757;0;0;0
505787;38;0;193.2;3;02.06.21;56.961;2;796;0;1;1
505788;35;0;64.3;4;25.02.21;16.302;1;755;2;1;0
505789;26;1;141.6;4;01.01.21;39.954;2;746;1;1;0
505790;37;0;96.9;2;16.04.21;44.576;1;670;2;1;1
505791;29;0;405.8;3;10.02.21;169.736;1;760;0;1;0
505792;25;0;41.8;2;01.06.21;39.71;1;1025;0;1;0
505793;18;0;482;4;11.11.21;85.789;2;676;0;1;0
505794;32;1;132.4;6;01.03.21;31.788;1;1126;3;1;1
505795;43;0;410.5;11;01.01.21;24.67;2;666;0;1;0
505796;28;1;56.8;3;10.02.21;24.925;1;823;0;1;1
505797;66;1;102.1;3;05.07.21;62.281;1;823;3;1;1
505798;47;1;23.9;1;11.04.21;22.705;1;667;3;0;0
505799;52;1;354;12;28.06.21;26.934;1;1029;0;1;0
505800;46;0;590.3;9;11.01.21;44.526;2;838;2;0;0
505801;58;1;349.8;9;02.05.21;31.124;1;743;0;0;0
505802;27;1;144.6;3;30.05.21;37.47;0;1027;0;0;0
505803;18;1;41.2;3;07.06.21;18.885;1;597;0;0;0
505804;31;0;71.2;5;21.07.21;11.614;1;618;3;0;0
505805;43;0;234.9;4;12.10.21;62.401;0;881;0;0;0
505806;38;1;536.8;6;20.06.21;57.775;1;884;2;0;0
505807;39;0;220.9;6;04.11.21;37.082;2;838;0;1;1
505808;52;1;84.9;2;13.07.21;38.552;1;737;1;0;0
505809;41;0;49.6;3;06.04.21;23.388;2;715;1;1;0
505810;46;0;38.6;1;25.03.21;36.545;0;944;2;1;1
505811;25;0;952.4;11;28.04.21;101.017;1;763;3;1;0
505812;23;0;272.8;3;07.08.21;76.844;2;583;2;1;0
505813;55;0;238.6;6;30.03.21;41.736;1;593;1;0;0
505814;37;1;52.4;4;30.11.21;14.869;2;1052;0;1;0
505815;29;1;452.6;9;25.06.21;44.29;1;581;4;1;0
505816;29;1;101.8;3;12.11.21;36.237;1;829;0;0;1
505817;28;1;42.5;2;07.09.21;29.062;2;1023;0;0;0
505818;27;1;214.1;4;02.05.21;40.782;1;878;0;1;1
505819;21;0;751.6;10;25.03.21;79.198;0;644;0;1;0
505820;18;1;330.3;7;29.09.21;41.51;1;577;1;1;1
505821;34;1;559;10;01.05.21;64.872;2;1117;0;1;1
505822;29;1;408.8;12;01.04.21;42.441;1;593;0;1;0
505823;49;0;119.4;3;06.12.21;41.808;1;620;3;1;0
505824;40;1;158.1;3;26.06.21;45.883;0;787;3;0;0
505825;39;0;55.8;1;18.01.21;33.558;2;741;0;0;1
505826;27;0;95.1;4;30.06.21;18.468;1;823;3;0;0
505827;35;1;251;4;18.06.21;71.894;0;516;0;0;0
505828;40;1;24.2;2;12.11.21;17.662;1;742;0;0;0
505829;45;0;281.2;7;17.09.21;39.897;1;842;3;0;0
505830;35;0;574.4;7;11.03.21;80.928;1;883;1;1;0
505831;49;1;52.9;1;24.02.21;41.347;1;637;2;0;0
505832;36;0;604.3;9;09.08.21;52.646;1;596;0;1;1
505833;46;0;55.4;1;18.01.21;47.356;2;818;0;1;0
505834;30;1;150.3;2;27.04.21;59.268;1;544;0;0;0
505835;18;1;113.3;2;20.02.21;59.547;2;951;3;0;0
505836;39;0;24;1;08.01.21;21.075;1;808;0;0;1
505837;45;1;148.3;2;02.12.21;75.02;1;655;0;1;1
505838;43;0;295.1;5;02.02.21;38.937;1;590;0;1;1
505839;41;0;269.1;10;04.01.21;25.417;1;646;1;0;0
505840;32;1;350.3;17;07.12.21;21.59;1;499;0;1;0
505841;26;1;49;1;10.03.21;45.289;0;829;2;1;1
505842;43;0;598.2;15;26.10.21;27.237;2;635;0;0;0
505843;41;0;88.9;2;12.01.21;36.239;1;852;0;1;0
505844;29;0;78;2;26.02.21;34.977;1;877;0;0;0
505845;49;0;122;3;10.02.21;41.136;2;954;0;0;0
505846;25;0;646.7;15;15.09.21;60.165;1;805;1;1;1
505847;29;0;313.5;4;15.08.21;58.298;2;943;2;0;0
505848;56;1;943;11;23.06.21;69.477;2;1029;0;1;1
505849;46;0;379.6;9;30.03.21;71.408;1;826;0;1;0
505850;32;1;31.9;1;02.02.21;30.305;1;837;0;0;0
505851;39;1;184.2;6;27.07.21;28.372;1;620;3;1;1
505852;38;1;333.2;11;26.03.21;38.768;2;542;3;0;1
505853;18;1;63.1;2;04.08.21;30.743;2;971;2;0;1
505854;25;0;90.8;6;08.09.21;19.391;0;889;0;0;0
505855;35;0;177.2;7;07.11.21;31.18;1;904;0;1;0
505856;32;1;71.6;2;30.06.21;47.69;2;604;4;1;0
505857;39;0;293.3;5;02.01.21;60.346;1;1072;0;0;0
505858;50;0;211.4;6;13.04.21;35.248;1;719;1;0;0
505859;32;0;285.6;7;08.11.21;55.225;1;576;3;1;0
505860;23;1;53.2;2;14.07.21;34.402;1;637;2;1;0
505861;40;0;54.9;5;14.08.21;12.221;1;1043;1;0;0
505862;32;0;330.7;19;17.06.21;18.98;1;580;0;0;0
505863;34;0;201.7;6;01.03.21;40.783;1;585;3;0;0
505864;32;1;233.8;13;24.11.21;15.495;2;1302;0;0;0
505865;63;0;327.7;19;10.10.21;19.176;0;889;3;0;0
505866;18;1;52.2;3;30.12.21;16.742;1;648;0;1;0
505867;31;1;241.9;7;09.11.21;31.204;0;545;2;1;0
505868;36;0;40.3;1;17.04.21;37.769;1;419;3;0;0
505869;27;0;226.2;12;03.04.21;16.539;2;777;1;1;0
505870;47;1;157.9;3;01.04.21;50.627;1;911;0;0;0
505871;46;1;37.1;1;02.12.21;35.245;1;1053;0;1;0
505872;35;0;107.2;7;23.07.21;18.912;2;399;2;0;0
505873;33;0;182;4;15.06.21;36.311;1;521;1;0;0
505874;35;0;181.4;11;20.12.21;24.888;1;758;0;0;0
505875;35;0;69.4;3;09.08.21;23.987;1;1222;3;0;0
505876;35;0;48.8;3;28.11.21;22.735;0;879;3;1;1
505877;34;0;120.9;4;26.12.21;33.655;1;787;3;1;0
505878;39;0;44.7;2;29.01.21;31.863;1;540;1;0;0
505879;45;1;80.2;3;12.05.21;32.036;1;328;4;0;0
505880;21;1;161;7;25.09.21;30.44;0;727;3;1;0
505881;23;1;40.3;1;24.10.21;38.285;1;762;0;1;0
505882;18;1;616.4;17;24.02.21;35.417;1;662;4;1;1
505883;46;1;61.3;5;27.04.21;14.73;2;712;0;1;0
505884;39;0;94.2;3;20.07.21;33.193;1;585;3;1;0
505885;42;1;193.2;8;19.10.21;22.169;0;564;2;0;0
505886;19;0;300.2;5;11.02.21;56.171;2;1010;1;1;0
505887;57;0;46.1;1;08.08.21;43.65;1;620;0;0;0
505888;29;1;56.5;1;19.04.21;53.675;2;730;0;1;0
505889;38;1;74;3;20.03.21;27.34;0;773;0;1;0
505890;46;0;171.8;3;08.07.21;54.871;2;887;1;0;0
505891;24;1;375.4;14;01.06.21;20.703;2;587;2;0;0
505892;29;0;35.8;1;21.08.21;34.01;1;956;0;0;0
505893;38;0;408.1;16;26.04.21;23.214;0;676;0;1;0
505894;70;0;74.6;2;28.10.21;56.701;1;731;1;0;1
505895;40;0;664;10;29.01.21;75.882;1;1076;0;1;0
505896;55;1;318.3;8;11.11.21;42.169;2;606;0;0;0
505897;50;0;89;5;11.01.21;18.383;0;910;0;0;0
505898;40;0;89.5;4;26.09.21;26.315;0;941;1;0;0
505899;24;1;2438.1;13;07.05.21;141.348;1;816;1;1;0
505900;49;1;175.7;3;20.05.21;51.067;1;719;2;0;0
505901;18;0;29.6;1;07.01.21;27.707;0;1163;0;1;1
505902;55;0;507.1;6;14.09.21;62.089;1;778;0;1;1
505903;38;0;90.6;3;02.03.21;36.25;1;777;2;1;0
505904;18;0;113.3;1;29.08.21;107.635;1;649;4;0;0
505905;32;1;258;7;22.09.21;36.12;1;807;0;1;0
505906;44;1;78.9;3;05.11.21;30.571;1;914;2;0;0
505907;33;0;145.8;4;16.09.21;33.201;1;690;2;0;0
505908;45;0;108.4;4;21.04.21;29.357;1;340;3;1;0
505909;26;0;109.6;4;27.09.21;25.364;0;872;0;0;0
505910;20;1;31.8;2;29.10.21;20.042;0;586;0;1;0
505911;35;0;220.2;5;26.04.21;28.205;0;914;0;0;0
505912;36;0;51.4;1;15.02.21;48.481;2;740;2;0;0
505913;32;1;130.3;3;21.11.21;30.557;1;910;2;1;0
505914;51;1;78.9;4;23.02.21;27.81;1;609;0;0;0
505915;26;0;150.1;5;05.08.21;19.273;1;684;0;0;0
505916;40;0;138.8;3;28.03.21;48.055;1;719;0;1;0
505917;37;0;413.8;6;15.02.21;73.651;1;493;1;0;0
505918;18;1;23.3;2;11.10.21;22.024;1;920;3;0;0
505919;20;0;142.4;8;22.02.21;24.959;0;487;0;0;0
505920;36;0;36.8;2;02.09.21;23.584;2;958;1;0;0
505921;60;1;117.2;3;10.09.21;52.105;2;856;0;0;0
505922;43;0;62.8;1;22.01.21;54.255;1;684;3;1;0
505923;18;0;123.8;4;05.03.21;34.91;0;802;2;0;0
505924;18;1;38.5;2;17.10.21;19.476;1;837;0;0;0
505925;45;0;318.9;7;05.07.21;43.828;1;688;1;0;0
505926;35;1;124.7;7;14.02.21;45.466;2;794;2;1;1
505927;50;1;111.8;3;28.12.21;40.633;2;852;3;0;0
505928;25;0;110.7;3;07.04.21;22.312;1;590;1;1;0
505929;40;1;82.2;3;02.01.21;21.22;2;842;0;0;0
505930;46;1;137.8;7;04.12.21;17.711;2;287;1;0;0
505931;31;1;122.6;2;07.01.21;59.968;2;413;1;0;0
505932;31;1;336.4;4;21.07.21;59.643;0;882;0;0;0
505933;36;0;58.1;3;29.12.21;16.895;2;635;4;0;0
505934;43;0;69.7;3;30.07.21;24.442;1;626;0;0;0
505935;36;1;51.4;2;02.08.21;23.762;2;710;3;1;0
505936;48;0;197.2;3;22.05.21;54.274;1;709;0;0;0
505937;30;0;49.3;1;16.02.21;36.391;2;602;0;0;0
505938;20;0;97.3;2;29.07.21;76.605;1;485;0;0;1
505939;60;0;230.7;7;24.11.21;32.253;1;406;1;0;0
505940;29;1;47.3;2;03.02.21;18.769;0;873;2;0;0
505941;29;1;128.9;6;18.11.21;25.128;1;704;0;0;0
505942;35;1;87.6;4;01.06.21;23.237;1;955;0;0;0
505943;37;0;487.8;6;15.07.21;54.497;1;642;3;0;0
505944;31;0;444.8;5;02.03.21;84.804;0;824;1;0;0
505945;36;1;250.6;7;15.08.21;43.641;1;757;0;0;0
505946;36;0;137.5;8;08.03.21;24.809;1;728;3;0;0
505947;38;1;113.4;3;10.04.21;39.284;2;797;0;0;0
505948;18;1;149.9;11;21.09.21;15.954;1;700;0;0;0
505949;59;0;491.4;11;19.01.21;32.939;2;559;0;0;0
505950;34;0;110.7;8;13.06.21;16.81;2;898;1;0;0
505951;43;1;322.8;6;06.08.21;43.457;1;1067;0;1;0
505952;19;0;58.9;2;18.02.21;29.924;1;1019;3;0;0
505953;30;1;804.5;18;18.04.21;50.614;2;680;0;0;0
505954;28;1;315;7;06.05.21;48.872;1;578;4;1;0
505955;54;0;76.1;2;31.08.21;28.081;2;680;0;0;0
505956;29;1;266.6;4;23.12.21;55.258;2;748;0;0;0
505957;45;0;110.8;5;02.11.21;21.161;0;771;0;1;0
505958;28;0;195;2;11.03.21;114.577;1;600;0;1;0
505959;31;1;228.2;10;07.01.21;19.148;2;514;0;1;0
505960;33;1;245;5;19.01.21;47.969;1;749;2;0;0
505961;51;1;165.6;3;06.08.21;61.825;0;180;2;0;0
505962;18;1;173.9;6;27.02.21;36.778;1;742;1;0;0
505963;20;1;143.8;8;26.03.21;20.888;1;610;0;1;0
505964;18;0;52.3;3;06.11.21;22.999;1;880;2;0;0
505965;23;0;124.9;7;15.11.21;22.095;2;969;0;0;0
505966;26;0;277.8;4;03.11.21;35.619;0;953;1;1;0
505967;18;0;60.8;2;03.04.21;48.437;1;698;1;1;0
505968;27;0;161.8;3;15.08.21;43.511;0;576;0;0;0
505969;18;1;38.3;1;11.08.21;34.091;1;633;0;0;0
505970;24;0;218.2;18;09.03.21;18.109;0;772;3;1;0
505971;50;1;284.3;3;22.07.21;77.511;1;484;0;1;0
505972;41;1;110.6;2;11.07.21;32.995;2;1011;1;1;0
505973;38;1;369.8;13;25.05.21;28.612;0;660;3;1;0
505974;24;0;293;6;02.10.21;38.828;1;870;0;1;0
505975;18;1;106.1;7;05.09.21;15.766;2;459;0;0;0
505976;22;1;179.3;5;14.07.21;32.393;2;613;0;0;0
505977;35;0;81.9;4;22.09.21;35.261;1;397;2;1;1
505978;46;0;166.8;5;06.10.21;33.376;1;964;0;1;0
505979;47;0;688.2;11;26.07.21;62.433;1;751;0;0;0
505980;44;1;53.5;3;08.04.21;19.941;1;883;0;0;0
505981;27;1;148.6;3;04.10.21;34.396;1;721;4;0;0
505982;36;0;152.4;6;19.09.21;25.728;1;804;3;1;0
505983;32;1;218;7;25.12.21;32.396;0;699;1;0;0
505984;34;0;89.9;2;24.02.21;49.363;2;683;3;1;0
505985;60;0;342.2;11;03.06.21;34.703;1;743;1;0;0
505986;18;1;384.6;14;04.12.21;28.504;1;793;3;0;0
505987;33;1;22.6;2;07.07.21;12.16;1;858;0;0;0
505988;51;1;120.2;2;11.12.21;58.26;1;1286;0;0;1
505989;18;0;35.7;2;05.01.21;15.536;2;1023;3;1;0
505990;28;0;40.7;1;13.01.21;28.318;0;460;0;0;0
505991;30;0;42.6;2;18.10.21;23.806;1;754;0;1;0
505992;33;0;12.9;1;11.05.21;12.255;1;667;2;1;0
505993;18;0;375.8;10;09.07.21;36.104;2;990;1;0;0
505994;43;1;159.2;5;06.06.21;34.388;0;723;0;0;1
505995;44;1;175.6;3;29.05.21;49.916;2;864;0;0;1
505996;42;0;398.5;12;09.12.21;53.171;0;359;0;0;1
505997;26;0;407.6;9;04.02.21;46.162;2;508;0;0;0
505998;37;0;117.4;2;09.10.21;43.97;0;1157;0;0;0
505999;25;0;490.8;9;21.11.21;43.694;0;789;0;1;0
506000;32;1;141.5;2;28.08.21;52.709;2;560;2;1;0
506001;62;0;116.3;3;25.05.21;42.366;2;824;0;1;0
506002;37;1;116.6;5;28.02.21;45.075;1;590;0;1;1
506003;22;0;401.6;12;07.09.21;31.456;1;709;1;1;0
506004;38;0;706.7;16;21.06.21;39.305;1;519;0;1;0
506005;20;1;71.2;2;24.02.21;42.013;2;638;0;0;0
506006;22;0;181.2;4;12.05.21;41.466;2;705;0;1;0
506007;24;0;320.2;9;17.12.21;38.289;2;962;1;1;1
506008;31;1;95.2;1;07.04.21;90.44;2;864;0;1;0
506009;47;0;92.9;1;07.03.21;71.808;1;895;0;0;0
506010;43;0;124.3;7;06.09.21;28.93;1;755;1;1;1
506011;42;0;407.7;10;14.03.21;34.169;2;888;2;0;0
506012;23;0;176.7;3;02.12.21;73.701;1;603;1;0;0
506013;30;1;23.8;1;10.11.21;22.61;2;588;3;0;0
506014;39;0;41.9;2;25.12.21;20.466;1;833;1;0;0
506015;28;1;376.1;3;30.11.21;132.533;1;730;0;0;1
506016;33;1;110.6;3;30.03.21;28.118;1;778;0;0;0
506017;41;0;17.4;1;19.03.21;14.102;1;750;0;0;0
506018;32;0;104.4;5;06.05.21;28.419;1;1006;0;1;1
506019;39;0;58.5;2;21.06.21;28.856;2;1015;0;1;0
506020;55;0;180.8;3;18.11.21;51.878;1;667;0;1;0
506021;34;0;217.8;5;25.09.21;43.045;1;443;1;1;1
506022;50;1;70.2;3;24.08.21;21.844;1;632;1;1;1
506023;43;0;9.8;1;17.11.21;9.31;1;619;0;0;0
506024;18;0;215.7;4;24.08.21;49.467;1;930;0;0;1
506025;23;1;43.7;1;19.05.21;35.945;1;946;0;0;0
506026;26;1;65.8;1;31.05.21;60.186;1;594;0;0;0
506027;26;0;99.6;4;08.07.21;26.262;0;644;0;1;0
506028;35;0;46.7;1;02.02.21;30.939;0;514;0;0;0
506029;43;1;76.1;3;28.09.21;27.398;2;804;0;1;0
506030;51;0;153.2;7;27.08.21;27.299;1;702;4;0;0
506031;40;1;43.9;1;24.09.21;41.496;2;922;0;0;0
506032;31;1;121;4;14.07.21;28.987;0;849;1;0;0
506033;18;0;72;5;13.10.21;15.542;2;890;0;0;0
506034;37;0;322.3;6;13.12.21;72.287;1;502;0;1;1
506035;36;0;262.4;7;28.07.21;38.542;1;667;0;1;0
506036;38;0;361.7;6;12.06.21;45.534;1;891;3;0;0
506037;61;0;184.6;4;08.02.21;64.846;1;683;0;1;0
506038;51;1;34.3;1;12.10.21;32.585;1;487;0;0;0
506039;45;1;78;3;26.11.21;38.156;2;855;4;0;1
506040;24;1;22;1;13.09.21;20.9;1;676;0;0;0
506041;30;1;643.9;19;12.11.21;51.353;0;971;0;0;0
506042;35;1;265.6;15;11.11.21;17.702;1;757;1;1;0
506043;27;0;46.3;1;19.10.21;43.881;1;730;0;1;1
506044;42;0;221.2;5;03.07.21;42.83;1;965;3;0;0
506045;40;1;55.8;3;06.02.21;19.293;1;546;0;1;0
506046;23;1;933;14;02.01.21;59.612;1;998;2;1;0
506047;50;0;17.3;2;16.03.21;14.744;0;665;0;0;0
506048;37;1;90.5;7;07.06.21;22.439;1;769;2;0;1
506049;18;0;115.8;4;29.09.21;32.085;0;771;2;0;0
506050;35;0;93.9;2;16.06.21;47.273;1;663;2;0;0
506051;39;1;71;3;09.01.21;18.533;1;603;2;0;0
506052;48;0;195.1;4;18.03.21;50.922;2;693;1;0;0
506053;32;1;123.3;3;24.12.21;50.566;0;597;0;0;0
506054;46;1;360.1;9;27.12.21;30.176;1;1133;0;1;0
506055;38;1;126.6;4;18.05.21;37.12;1;693;0;0;0
506056;20;0;501.9;13;21.10.21;56.234;1;989;0;1;0
506057;19;1;286.9;4;20.09.21;66.078;0;965;0;0;0
506058;49;0;58.5;2;06.12.21;29.15;1;825;1;0;0
506059;50;1;250;8;20.11.21;25.275;1;736;1;0;0
506060;40;0;125.1;5;18.08.21;32.574;2;745;4;0;0
506061;54;1;26.7;1;25.05.21;25.365;1;883;0;1;1
506062;49;1;104.6;2;17.08.21;62.036;1;758;2;0;0
506063;44;0;47.3;1;27.04.21;44.483;1;478;1;0;0
506064;25;0;322.1;11;08.05.21;34.935;1;383;4;1;0
506065;57;0;527.6;9;11.08.21;58.432;1;1012;2;0;0
506066;42;1;462.7;7;28.07.21;49.567;2;306;0;1;0
506067;31;1;220.5;4;01.08.21;54.262;2;815;0;1;0
506068;28;1;361.1;9;21.05.21;43.582;0;678;3;0;0
506069;39;1;672.5;7;30.05.21;67.496;2;789;1;1;0
506070;18;0;34;2;04.01.21;17.586;1;535;2;1;0
506071;44;1;275.9;6;08.08.21;43.389;1;803;2;1;0
506072;25;0;804.8;9;30.07.21;72.401;0;797;1;0;0
506073;40;1;284.2;10;08.12.21;29.736;1;1237;2;1;0
506074;30;0;178.1;7;04.07.21;26.247;1;743;3;1;0
506075;33;1;111.3;4;20.06.21;28.755;2;963;3;0;0
506076;27;0;227.2;6;25.01.21;35.032;1;510;0;0;0
506077;34;0;104.1;1;13.03.21;56.924;1;964;0;1;0
506078;59;0;145;3;04.05.21;36.145;1;821;0;1;0
506079;53;1;154.7;2;18.05.21;60.01;2;829;0;0;0
506080;40;0;52.5;1;13.05.21;49.875;2;791;2;1;1
506081;36;0;329.1;7;24.05.21;52.288;1;1047;2;0;0
506082;46;0;212.8;5;08.10.21;36.849;1;826;0;0;0
506083;50;0;222.9;11;17.02.21;32.315;1;639;0;1;0
506084;26;1;47.3;3;02.05.21;19.247;1;669;0;0;0
506085;35;1;15.5;1;01.03.21;11.485;2;887;2;0;0
506086;18;1;332.9;9;23.04.21;28.423;1;841;1;1;0
506087;49;1;136.5;11;07.09.21;11.565;0;505;0;0;0
506088;61;0;563;13;18.01.21;40.012;1;873;0;0;1
506089;37;0;416.4;5;04.05.21;48.071;1;565;1;0;0
506090;18;1;157.8;5;09.01.21;33.605;1;859;0;0;0
506091;43;1;82.2;5;15.12.21;9.614;1;595;2;0;0
506092;25;0;379.1;12;23.09.21;28.047;2;669;3;0;0
506093;28;1;177.2;4;30.03.21;51.143;2;682;0;1;1
506094;44;0;830.4;9;14.03.21;72.282;1;1053;0;1;1
506095;39;0;108.5;3;06.02.21;43.873;1;852;0;1;0
506096;30;0;41.3;1;22.06.21;39.235;2;1007;0;0;1
506097;28;1;162.2;4;03.10.21;42.808;1;1301;0;0;0
506098;38;1;354.2;3;02.08.21;79.462;0;788;0;1;0
506099;31;1;255.4;8;18.11.21;35.078;2;1050;0;1;0
506100;23;1;81.7;5;06.05.21;17.391;1;614;2;1;0
506101;32;1;28.9;1;12.04.21;27.455;0;1006;0;0;0
506102;40;0;75.8;5;24.06.21;24.27;1;595;2;1;0
506103;34;1;58.9;2;15.03.21;23.934;1;777;0;1;1
506104;19;0;28.5;1;23.12.21;27.06;1;877;0;0;1
506105;48;0;668.4;6;09.03.21;123.508;1;905;0;1;0
506106;18;0;127.7;5;24.06.21;20.774;2;551;0;0;0
506107;31;0;130.4;5;10.07.21;27.591;0;624;0;0;0
506108;29;1;651.5;5;21.01.21;119.066;0;850;2;0;0
506109;38;0;243;7;20.06.21;43.337;2;654;3;1;0
506110;43;0;239.4;7;15.06.21;40.274;0;528;0;1;0
506111;50;1;203.1;4;05.04.21;53.267;2;767;0;0;1
506112;27;1;39.8;1;16.02.21;37.512;1;759;0;1;0
506113;43;0;36.8;2;17.01.21;27.36;1;772;2;0;0
506114;38;0;170.5;3;04.01.21;39.781;1;875;0;1;0
506115;18;0;88;3;25.06.21;41.851;1;864;0;1;0
506116;59;1;159.1;8;02.02.21;16.06;1;582;3;1;0
506117;19;1;309.7;12;17.12.21;30.19;2;646;3;1;1
506118;41;0;21.6;1;31.03.21;16.333;1;927;1;0;0
506119;41;1;92.9;4;27.08.21;22.928;2;682;0;0;0
506120;39;1;211.6;5;03.09.21;43.47;1;709;0;1;0
506121;30;1;191.2;6;30.06.21;28.316;0;509;0;1;0
506122;46;0;131;4;19.11.21;32.419;2;755;1;0;0
506123;18;1;139.1;14;10.02.21;9.397;1;802;2;1;0
506124;35;1;91.5;5;27.03.21;18.712;0;424;0;0;0
506125;29;0;77.6;3;03.04.21;22.558;0;527;3;0;1
506126;28;0;80.8;6;19.02.21;15.872;2;524;0;0;0
506127;41;0;164.5;3;18.04.21;43.33;0;882;2;1;1
506128;49;0;282.7;7;25.04.21;36.756;1;436;0;1;0
506129;32;1;694.3;10;07.10.21;56.261;2;766;0;1;1
506130;45;1;169.8;3;21.04.21;76.599;1;909;0;1;1
506131;37;0;109.2;1;16.11.21;66.21;2;794;1;0;0
506132;25;1;191.8;4;10.10.21;41.038;0;701;0;0;0
506133;33;0;717;11;26.11.21;45.649;1;842;0;0;1
506134;32;1;40.3;1;08.02.21;38.285;0;927;2;0;0
506135;28;0;24;1;26.12.21;22.621;1;741;1;1;0
506136;41;1;195.6;5;13.08.21;40.33;2;357;1;1;0
506137;39;1;139;4;25.12.21;28.317;2;967;1;1;0
506138;18;1;402.4;15;10.05.21;19.503;0;832;1;0;0
506139;18;1;27.6;2;14.12.21;17.003;1;754;1;1;1
506140;41;0;31;2;03.08.21;11.76;1;424;0;1;0
506141;26;1;108.2;3;27.01.21;34.963;1;726;0;0;1
506142;40;1;32.8;1;30.05.21;25.751;1;622;0;1;0
506143;45;0;26.4;1;20.02.21;25.08;2;561;0;1;0
506144;21;1;98.3;6;10.12.21;19.754;2;755;0;0;0
506145;19;0;243.2;13;22.04.21;25.803;0;684;0;1;0
506146;56;0;23;1;23.03.21;21.85;2;695;0;0;0
506147;40;1;367.2;8;21.07.21;35.748;1;873;2;0;0
506148;31;0;205.9;3;05.06.21;49.731;1;806;1;0;0
506149;25;0;218.6;9;05.02.21;28.65;1;671;1;0;0
506150;30;0;62;1;26.10.21;55.401;1;608;3;1;0
506151;22;1;156.8;6;05.11.21;23.439;1;698;0;0;0
506152;47;1;29.4;3;29.09.21;15.121;0;735;0;1;0
506153;27;0;279.1;4;14.08.21;64.6;1;885;0;1;0
506154;49;1;54.5;6;27.05.21;14.362;0;592;0;1;0
506155;31;1;79.5;3;17.07.21;27.197;2;1043;0;0;0
506156;23;1;50.1;1;10.07.21;47.595;1;845;2;0;0
506157;31;1;212.7;3;02.03.21;61.122;1;287;0;0;0
506158;18;1;184.8;5;30.01.21;30.905;1;795;0;0;0
506159;35;0;305.4;8;03.04.21;27.039;1;967;0;0;0
506160;34;0;95.5;1;15.06.21;90.04;2;850;0;1;0
506161;46;1;422.7;7;28.02.21;55.608;1;686;1;1;0
506162;18;0;133.7;3;08.02.21;55.037;1;749;1;0;0
506163;50;0;338.3;9;07.11.21;43.734;1;772;2;0;0
506164;46;0;338.8;8;17.05.21;48.254;1;899;1;1;0
506165;51;0;391.9;10;02.08.21;40.474;2;525;0;1;0
506166;35;1;328.8;6;11.07.21;32.981;1;671;0;1;0
506167;48;0;16.5;1;26.09.21;15.675;1;1055;1;0;0
506168;18;1;294.7;11;28.09.21;20.707;0;786;0;1;1
506169;45;1;454.1;8;19.04.21;48.882;1;1055;0;0;0
506170;27;0;441.7;6;06.11.21;60.088;1;1317;0;1;0
506171;18;0;192.8;5;16.05.21;36.767;0;671;1;0;0
506172;23;0;152.2;7;01.11.21;24.693;2;564;0;1;1
506173;36;0;160;4;28.05.21;38.303;1;662;4;0;0
506174;26;0;136.3;4;10.02.21;41.474;2;978;0;1;0
506175;41;1;215.4;16;05.10.21;17.437;0;1003;0;1;1
506176;18;0;521.7;8;12.01.21;65.32;1;1189;0;1;0
506177;18;0;151;3;09.10.21;48.986;1;773;0;0;0
506178;52;0;42.6;3;16.01.21;26.523;1;868;0;1;1
506179;47;0;192.1;7;17.03.21;35.385;1;632;1;0;0
506180;23;0;70.1;2;09.08.21;30.118;1;329;0;1;0
506181;36;1;75.3;1;10.12.21;62.477;1;773;0;0;0
506182;48;0;148.5;8;30.05.21;27.902;1;572;0;0;0
506183;41;1;64;3;14.02.21;20.405;1;896;0;1;0
506184;38;1;79.6;1;27.03.21;36.128;2;381;3;0;1
506185;49;1;119.7;4;24.11.21;22.506;0;647;0;1;0
506186;27;1;118.4;3;23.09.21;52.892;1;788;2;0;0
506187;36;0;110;3;06.02.21;39.803;2;847;0;1;1
506188;36;1;129.3;6;21.05.21;20.466;1;771;0;0;0
506189;33;0;25.4;1;07.04.21;24.13;1;1076;2;1;0
506190;31;1;217.9;6;06.03.21;28.288;0;1063;0;0;0
506191;37;0;276.3;7;05.11.21;29.635;0;617;2;0;0
506192;36;1;17.2;1;14.08.21;16.34;1;1070;0;0;0
506193;23;1;241.3;10;07.03.21;20.581;1;1097;0;1;0
506194;46;1;98.4;3;26.08.21;39.182;1;698;3;0;0
506195;24;0;480.1;8;31.05.21;61.765;1;788;0;0;0
506196;33;1;82.2;2;23.01.21;27.504;0;701;4;0;0
506197;32;1;222.8;8;14.06.21;35.096;1;604;3;1;0
506198;40;0;1098.4;9;09.03.21;99.169;1;682;0;0;0
506199;18;0;106.5;4;31.03.21;36.736;0;1017;0;0;0
506200;47;0;15.3;1;17.11.21;14.535;2;819;2;0;0
506201;28;0;302.6;8;17.09.21;44.673;1;680;0;0;0
506202;51;1;64.6;2;18.02.21;40.155;1;593;1;0;0
506203;30;0;29.7;1;07.11.21;28.215;1;644;0;1;0
506204;35;1;22.1;1;29.07.21;20.825;2;751;0;0;0
506205;59;1;68.8;2;16.11.21;61.924;1;944;0;1;1
506206;33;1;11;1;30.09.21;10.419;2;605;1;0;0
